STUDY_ID	SAMPLE_ID	MYC	BASP1
crc_msk_2017	P-0001742-T01-IM3	NA	NA
crc_msk_2017	P-0001746-T01-IM3	NA	NA
crc_msk_2017	P-0001754-T01-IM3	NA	NA
crc_msk_2017	P-0001761-T01-IM3	NA	NA
crc_msk_2017	P-0001767-T01-IM3	NA	NA
crc_msk_2017	P-0001769-T01-IM3	NA	NA
crc_msk_2017	P-0001771-T01-IM3	NA	NA
crc_msk_2017	P-0001778-T01-IM3	NA	NA
crc_msk_2017	P-0001807-T01-IM3	NA	NA
crc_msk_2017	P-0001808-T01-IM3	NA	NA
crc_msk_2017	P-0001864-T01-IM3	NA	NA
crc_msk_2017	P-0001867-T01-IM3	NA	NA
crc_msk_2017	P-0001909-T01-IM3	NA	NA
crc_msk_2017	P-0001913-T01-IM3	NA	NA
crc_msk_2017	P-0001913-T02-IM5	NA	NA
crc_msk_2017	P-0001923-T01-IM3	NA	NA
crc_msk_2017	P-0001940-T01-IM3	NA	NA
crc_msk_2017	P-0001949-T01-IM3	NA	NA
crc_msk_2017	P-0001961-T02-IM5	NA	NA
crc_msk_2017	P-0001961-T03-IM5	NA	NA
crc_msk_2017	P-0001964-T01-IM3	NA	NA
crc_msk_2017	P-0001984-T01-IM3	NA	NA
crc_msk_2017	P-0002025-T01-IM3	NA	NA
crc_msk_2017	P-0002032-T01-IM3	NA	NA
crc_msk_2017	P-0002035-T01-IM3	NA	NA
crc_msk_2017	P-0002042-T01-IM3	NA	NA
crc_msk_2017	P-0002048-T01-IM3	NA	NA
crc_msk_2017	P-0002049-T01-IM3	NA	NA
crc_msk_2017	P-0002057-T01-IM3	NA	NA
crc_msk_2017	P-0002068-T01-IM3	NA	NA
crc_msk_2017	P-0002070-T01-IM3	NA	NA
crc_msk_2017	P-0002078-T01-IM3	NA	NA
crc_msk_2017	P-0002080-T01-IM3	NA	NA
crc_msk_2017	P-0002095-T01-IM3	NA	NA
crc_msk_2017	P-0002102-T01-IM3	NA	NA
crc_msk_2017	P-0002154-T01-IM3	NA	NA
crc_msk_2017	P-0002155-T01-IM3	NA	NA
crc_msk_2017	P-0002164-T01-IM3	NA	NA
crc_msk_2017	P-0002235-T01-IM3	NA	NA
crc_msk_2017	P-0002251-T01-IM3	NA	NA
crc_msk_2017	P-0002268-T01-IM3	NA	NA
crc_msk_2017	P-0002291-T01-IM3	NA	NA
crc_msk_2017	P-0002321-T01-IM3	NA	NA
crc_msk_2017	P-0002323-T01-IM3	NA	NA
crc_msk_2017	P-0002327-T01-IM3	NA	NA
crc_msk_2017	P-0002339-T01-IM3	NA	NA
crc_msk_2017	P-0002343-T01-IM3	NA	NA
crc_msk_2017	P-0002395-T01-IM3	NA	NA
crc_msk_2017	P-0002407-T01-IM3	NA	NA
crc_msk_2017	P-0002413-T01-IM3	NA	NA
crc_msk_2017	P-0002438-T01-IM3	NA	NA
crc_msk_2017	P-0002442-T01-IM3	NA	NA
crc_msk_2017	P-0002455-T01-IM3	NA	NA
crc_msk_2017	P-0002463-T01-IM3	NA	NA
crc_msk_2017	P-0002463-T02-IM5	NA	NA
crc_msk_2017	P-0002475-T01-IM3	NA	NA
crc_msk_2017	P-0002487-T01-IM3	NA	NA
crc_msk_2017	P-0002488-T01-IM3	NA	NA
crc_msk_2017	P-0002512-T02-IM5	NA	NA
crc_msk_2017	P-0002529-T01-IM3	NA	NA
crc_msk_2017	P-0002540-T01-IM3	NA	NA
crc_msk_2017	P-0002542-T01-IM3	NA	NA
crc_msk_2017	P-0002547-T01-IM3	NA	NA
crc_msk_2017	P-0002563-T01-IM3	NA	NA
crc_msk_2017	P-0002565-T01-IM3	NA	NA
crc_msk_2017	P-0002653-T01-IM3	NA	NA
crc_msk_2017	P-0002665-T01-IM3	NA	NA
crc_msk_2017	P-0002670-T01-IM3	NA	NA
crc_msk_2017	P-0002671-T01-IM3	NA	NA
crc_msk_2017	P-0002673-T01-IM3	NA	NA
crc_msk_2017	P-0002678-T01-IM3	NA	NA
crc_msk_2017	P-0002702-T01-IM3	NA	NA
crc_msk_2017	P-0002721-T01-IM3	NA	NA
crc_msk_2017	P-0002724-T01-IM3	NA	NA
crc_msk_2017	P-0002728-T01-IM3	NA	NA
crc_msk_2017	P-0002730-T01-IM3	NA	NA
crc_msk_2017	P-0002752-T01-IM3	NA	NA
crc_msk_2017	P-0002769-T01-IM3	NA	NA
crc_msk_2017	P-0002770-T01-IM3	NA	NA
crc_msk_2017	P-0002778-T01-IM3	NA	NA
crc_msk_2017	P-0002788-T01-IM3	NA	NA
crc_msk_2017	P-0002791-T01-IM3	NA	NA
crc_msk_2017	P-0002792-T01-IM3	NA	NA
crc_msk_2017	P-0002795-T01-IM3	NA	NA
crc_msk_2017	P-0002804-T01-IM3	NA	NA
crc_msk_2017	P-0002814-T01-IM3	NA	NA
crc_msk_2017	P-0002835-T01-IM3	NA	NA
crc_msk_2017	P-0002852-T01-IM3	NA	NA
crc_msk_2017	P-0002855-T01-IM3	NA	NA
crc_msk_2017	P-0002878-T01-IM3	NA	NA
crc_msk_2017	P-0002884-T01-IM3	NA	NA
crc_msk_2017	P-0002902-T01-IM3	NA	NA
crc_msk_2017	P-0002951-T01-IM3	NA	NA
crc_msk_2017	P-0002960-T01-IM3	NA	NA
crc_msk_2017	P-0002994-T01-IM3	NA	NA
crc_msk_2017	P-0003011-T01-IM3	NA	NA
crc_msk_2017	P-0003035-T01-IM5	NA	NA
crc_msk_2017	P-0003046-T01-IM3	NA	NA
crc_msk_2017	P-0003077-T01-IM5	NA	NA
crc_msk_2017	P-0003110-T01-IM5	NA	NA
crc_msk_2017	P-0003124-T01-IM5	NA	NA
crc_msk_2017	P-0003130-T01-IM5	NA	NA
crc_msk_2017	P-0003136-T01-IM5	NA	NA
crc_msk_2017	P-0003154-T01-IM5	NA	NA
crc_msk_2017	P-0003183-T01-IM5	NA	NA
crc_msk_2017	P-0003184-T01-IM5	NA	NA
crc_msk_2017	P-0003209-T01-IM5	NA	NA
crc_msk_2017	P-0003210-T01-IM5	NA	NA
crc_msk_2017	P-0003211-T01-IM5	NA	NA
crc_msk_2017	P-0003254-T01-IM5	NA	NA
crc_msk_2017	P-0003258-T01-IM5	NA	NA
crc_msk_2017	P-0003284-T01-IM5	NA	NA
crc_msk_2017	P-0003285-T01-IM5	NA	NA
crc_msk_2017	P-0003298-T01-IM5	NA	NA
crc_msk_2017	P-0003301-T01-IM5	NA	NA
crc_msk_2017	P-0003308-T01-IM5	NA	NA
crc_msk_2017	P-0003348-T01-IM5	NA	NA
crc_msk_2017	P-0003365-T01-IM5	NA	NA
crc_msk_2017	P-0003397-T01-IM5	NA	NA
crc_msk_2017	P-0003437-T01-IM5	NA	NA
crc_msk_2017	P-0003474-T01-IM5	NA	NA
crc_msk_2017	P-0003475-T01-IM5	NA	NA
crc_msk_2017	P-0003483-T01-IM5	NA	NA
crc_msk_2017	P-0003499-T01-IM5	NA	NA
crc_msk_2017	P-0003501-T01-IM5	NA	NA
crc_msk_2017	P-0003510-T01-IM5	NA	NA
crc_msk_2017	P-0003513-T01-IM5	NA	NA
crc_msk_2017	P-0003514-T01-IM5	NA	NA
crc_msk_2017	P-0003518-T01-IM5	NA	NA
crc_msk_2017	P-0003575-T01-IM5	NA	NA
crc_msk_2017	P-0003582-T01-IM5	NA	NA
crc_msk_2017	P-0003611-T01-IM5	NA	NA
crc_msk_2017	P-0003662-T01-IM5	NA	NA
crc_msk_2017	P-0003710-T01-IM5	NA	NA
crc_msk_2017	P-0003717-T01-IM5	NA	NA
crc_msk_2017	P-0003720-T01-IM5	NA	NA
crc_msk_2017	P-0003725-T01-IM5	NA	NA
crc_msk_2017	P-0003753-T01-IM5	NA	NA
crc_msk_2017	P-0003755-T01-IM5	NA	NA
crc_msk_2017	P-0003756-T01-IM5	NA	NA
crc_msk_2017	P-0003774-T01-IM5	NA	NA
crc_msk_2017	P-0003780-T01-IM5	NA	NA
crc_msk_2017	P-0003789-T01-IM5	NA	NA
crc_msk_2017	P-0003791-T01-IM5	NA	NA
crc_msk_2017	P-0003793-T01-IM5	NA	NA
crc_msk_2017	P-0003796-T01-IM5	NA	NA
crc_msk_2017	P-0003807-T01-IM5	NA	NA
crc_msk_2017	P-0003839-T01-IM5	NA	NA
crc_msk_2017	P-0003886-T01-IM5	NA	NA
crc_msk_2017	P-0003890-T01-IM5	NA	NA
crc_msk_2017	P-0003901-T01-IM5	NA	NA
crc_msk_2017	P-0003990-T01-IM3	NA	NA
crc_msk_2017	P-0003999-T01-IM5	NA	NA
crc_msk_2017	P-0004007-T01-IM3	NA	NA
crc_msk_2017	P-0004007-T02-IM3	NA	NA
crc_msk_2017	P-0004010-T01-IM3	NA	NA
crc_msk_2017	P-0004011-T01-IM5	NA	NA
crc_msk_2017	P-0004018-T01-IM3	NA	NA
crc_msk_2017	P-0004051-T01-IM5	NA	NA
crc_msk_2017	P-0004072-T01-IM5	NA	NA
crc_msk_2017	P-0004081-T01-IM5	NA	NA
crc_msk_2017	P-0004083-T01-IM5	NA	NA
crc_msk_2017	P-0004140-T01-IM5	NA	NA
crc_msk_2017	P-0004140-T02-IM5	NA	NA
crc_msk_2017	P-0004140-T03-IM5	NA	NA
crc_msk_2017	P-0004159-T01-IM5	NA	NA
crc_msk_2017	P-0004172-T01-IM5	NA	NA
crc_msk_2017	P-0004220-T01-IM5	NA	NA
crc_msk_2017	P-0004249-T01-IM5	NA	NA
crc_msk_2017	P-0004251-T01-IM5	NA	NA
crc_msk_2017	P-0004322-T01-IM5	NA	NA
crc_msk_2017	P-0004323-T01-IM5	NA	NA
crc_msk_2017	P-0004350-T01-IM5	NA	NA
crc_msk_2017	P-0004362-T01-IM5	NA	NA
crc_msk_2017	P-0004363-T01-IM5	NA	NA
crc_msk_2017	P-0004369-T01-IM5	NA	NA
crc_msk_2017	P-0004401-T01-IM5	NA	NA
crc_msk_2017	P-0004402-T01-IM5	NA	NA
crc_msk_2017	P-0004403-T01-IM5	NA	NA
crc_msk_2017	P-0004431-T01-IM5	NA	NA
crc_msk_2017	P-0004441-T01-IM5	NA	NA
crc_msk_2017	P-0004454-T01-IM5	NA	NA
crc_msk_2017	P-0004486-T01-IM5	NA	NA
crc_msk_2017	P-0004494-T01-IM5	NA	NA
crc_msk_2017	P-0004502-T01-IM5	NA	NA
crc_msk_2017	P-0004511-T01-IM5	NA	NA
crc_msk_2017	P-0004549-T01-IM5	NA	NA
crc_msk_2017	P-0004566-T01-IM5	NA	NA
crc_msk_2017	P-0004602-T01-IM5	NA	NA
crc_msk_2017	P-0004608-T01-IM5	NA	NA
crc_msk_2017	P-0004624-T01-IM5	NA	NA
crc_msk_2017	P-0004626-T01-IM5	NA	NA
crc_msk_2017	P-0004629-T01-IM5	NA	NA
crc_msk_2017	P-0004652-T01-IM5	NA	NA
crc_msk_2017	P-0004666-T01-IM5	NA	NA
crc_msk_2017	P-0004673-T01-IM5	NA	NA
crc_msk_2017	P-0004679-T01-IM5	NA	NA
crc_msk_2017	P-0004690-T01-IM5	NA	NA
crc_msk_2017	P-0004692-T01-IM5	NA	NA
crc_msk_2017	P-0004697-T01-IM5	NA	NA
crc_msk_2017	P-0004698-T01-IM5	NA	NA
crc_msk_2017	P-0004716-T02-IM5	NA	NA
crc_msk_2017	P-0004736-T01-IM5	NA	NA
crc_msk_2017	P-0004738-T01-IM5	NA	NA
crc_msk_2017	P-0004754-T01-IM5	NA	NA
crc_msk_2017	P-0004775-T01-IM5	NA	NA
crc_msk_2017	P-0004781-T01-IM5	NA	NA
crc_msk_2017	P-0004783-T01-IM5	NA	NA
crc_msk_2017	P-0004786-T01-IM5	NA	NA
crc_msk_2017	P-0004792-T01-IM5	NA	NA
crc_msk_2017	P-0004795-T01-IM5	NA	NA
crc_msk_2017	P-0004798-T01-IM5	NA	NA
crc_msk_2017	P-0004803-T01-IM5	NA	NA
crc_msk_2017	P-0004823-T01-IM5	NA	NA
crc_msk_2017	P-0004834-T01-IM5	NA	NA
crc_msk_2017	P-0004844-T01-IM5	NA	NA
crc_msk_2017	P-0004845-T01-IM5	NA	NA
crc_msk_2017	P-0004862-T01-IM5	NA	NA
crc_msk_2017	P-0004865-T01-IM5	NA	NA
crc_msk_2017	P-0004872-T01-IM5	NA	NA
crc_msk_2017	P-0004886-T01-IM5	NA	NA
crc_msk_2017	P-0004897-T01-IM5	NA	NA
crc_msk_2017	P-0004904-T01-IM5	NA	NA
crc_msk_2017	P-0004928-T01-IM5	NA	NA
crc_msk_2017	P-0004954-T01-IM5	NA	NA
crc_msk_2017	P-0004957-T01-IM5	NA	NA
crc_msk_2017	P-0004960-T01-IM5	NA	NA
crc_msk_2017	P-0004967-T01-IM5	NA	NA
crc_msk_2017	P-0004968-T01-IM5	NA	NA
crc_msk_2017	P-0004977-T01-IM5	NA	NA
crc_msk_2017	P-0005003-T01-IM5	NA	NA
crc_msk_2017	P-0005011-T01-IM5	NA	NA
crc_msk_2017	P-0005016-T01-IM5	NA	NA
crc_msk_2017	P-0005025-T01-IM5	NA	NA
crc_msk_2017	P-0005029-T01-IM5	NA	NA
crc_msk_2017	P-0005091-T01-IM5	NA	NA
crc_msk_2017	P-0005102-T01-IM5	NA	NA
crc_msk_2017	P-0005103-T01-IM5	NA	NA
crc_msk_2017	P-0005124-T01-IM5	NA	NA
crc_msk_2017	P-0005132-T01-IM5	NA	NA
crc_msk_2017	P-0005137-T02-IM5	NA	NA
crc_msk_2017	P-0005151-T01-IM5	NA	NA
crc_msk_2017	P-0005163-T01-IM5	NA	NA
crc_msk_2017	P-0005164-T01-IM5	NA	NA
crc_msk_2017	P-0005172-T01-IM5	NA	NA
crc_msk_2017	P-0005189-T01-IM5	NA	NA
crc_msk_2017	P-0005197-T01-IM5	NA	NA
crc_msk_2017	P-0005200-T01-IM5	NA	NA
crc_msk_2017	P-0005207-T01-IM5	NA	NA
crc_msk_2017	P-0005210-T01-IM5	NA	NA
crc_msk_2017	P-0005230-T01-IM5	NA	NA
crc_msk_2017	P-0005237-T01-IM5	NA	NA
crc_msk_2017	P-0005240-T01-IM5	NA	NA
crc_msk_2017	P-0005247-T01-IM5	NA	NA
crc_msk_2017	P-0005298-T01-IM5	NA	NA
crc_msk_2017	P-0005307-T01-IM5	NA	NA
crc_msk_2017	P-0005311-T01-IM5	NA	NA
crc_msk_2017	P-0005311-T02-IM5	NA	NA
crc_msk_2017	P-0005326-T01-IM5	NA	NA
crc_msk_2017	P-0005327-T01-IM5	NA	NA
crc_msk_2017	P-0005343-T01-IM5	NA	NA
crc_msk_2017	P-0005381-T01-IM5	NA	NA
crc_msk_2017	P-0005384-T01-IM5	NA	NA
crc_msk_2017	P-0005430-T01-IM5	NA	NA
crc_msk_2017	P-0005439-T01-IM5	NA	NA
crc_msk_2017	P-0005443-T01-IM5	NA	NA
crc_msk_2017	P-0005446-T01-IM5	NA	NA
crc_msk_2017	P-0005455-T01-IM5	NA	NA
crc_msk_2017	P-0005487-T01-IM5	NA	NA
crc_msk_2017	P-0005502-T01-IM5	NA	NA
crc_msk_2017	P-0005522-T01-IM5	NA	NA
crc_msk_2017	P-0005528-T01-IM5	NA	NA
crc_msk_2017	P-0005529-T01-IM5	NA	NA
crc_msk_2017	P-0005548-T01-IM5	NA	NA
crc_msk_2017	P-0005560-T01-IM5	NA	NA
crc_msk_2017	P-0005569-T01-IM5	NA	NA
crc_msk_2017	P-0005589-T01-IM5	NA	NA
crc_msk_2017	P-0005591-T01-IM5	NA	NA
crc_msk_2017	P-0005622-T03-IM5	NA	NA
crc_msk_2017	P-0005623-T02-IM5	NA	NA
crc_msk_2017	P-0005634-T01-IM5	NA	NA
crc_msk_2017	P-0005670-T01-IM5	NA	NA
crc_msk_2017	P-0005715-T01-IM5	NA	NA
crc_msk_2017	P-0005730-T02-IM5	NA	NA
crc_msk_2017	P-0005739-T02-IM5	NA	NA
crc_msk_2017	P-0005742-T01-IM5	NA	NA
crc_msk_2017	P-0005755-T01-IM5	NA	NA
crc_msk_2017	P-0005762-T01-IM5	NA	NA
crc_msk_2017	P-0005776-T02-IM5	NA	NA
crc_msk_2017	P-0005788-T01-IM5	NA	NA
crc_msk_2017	P-0005801-T01-IM5	NA	NA
crc_msk_2017	P-0005823-T01-IM5	NA	NA
crc_msk_2017	P-0005824-T01-IM5	NA	NA
crc_msk_2017	P-0005829-T01-IM5	NA	NA
crc_msk_2017	P-0005833-T01-IM5	NA	NA
crc_msk_2017	P-0005853-T01-IM5	NA	NA
crc_msk_2017	P-0005858-T01-IM5	NA	NA
crc_msk_2017	P-0005865-T01-IM5	NA	NA
crc_msk_2017	P-0005888-T01-IM5	NA	NA
crc_msk_2017	P-0005908-T01-IM5	NA	NA
crc_msk_2017	P-0005910-T01-IM5	NA	NA
crc_msk_2017	P-0005938-T01-IM5	NA	NA
crc_msk_2017	P-0005941-T01-IM5	NA	NA
crc_msk_2017	P-0005949-T01-IM5	NA	NA
crc_msk_2017	P-0005961-T01-IM5	NA	NA
crc_msk_2017	P-0005987-T01-IM5	NA	NA
crc_msk_2017	P-0005996-T01-IM5	NA	NA
crc_msk_2017	P-0005998-T01-IM5	NA	NA
crc_msk_2017	P-0006000-T02-IM5	NA	NA
crc_msk_2017	P-0006023-T02-IM5	NA	NA
crc_msk_2017	P-0006050-T01-IM5	NA	NA
crc_msk_2017	P-0006075-T01-IM5	NA	NA
crc_msk_2017	P-0006093-T01-IM5	NA	NA
crc_msk_2017	P-0006110-T01-IM5	NA	NA
crc_msk_2017	P-0006118-T02-IM5	NA	NA
crc_msk_2017	P-0006135-T01-IM5	NA	NA
crc_msk_2017	P-0006136-T01-IM5	NA	NA
crc_msk_2017	P-0006138-T01-IM5	NA	NA
crc_msk_2017	P-0006170-T01-IM5	NA	NA
crc_msk_2017	P-0006181-T01-IM5	NA	NA
crc_msk_2017	P-0006183-T01-IM5	NA	NA
crc_msk_2017	P-0006184-T01-IM5	NA	NA
crc_msk_2017	P-0006202-T01-IM5	NA	NA
crc_msk_2017	P-0006207-T01-IM5	NA	NA
crc_msk_2017	P-0006213-T01-IM5	NA	NA
crc_msk_2017	P-0006219-T01-IM5	NA	NA
crc_msk_2017	P-0006225-T01-IM5	NA	NA
crc_msk_2017	P-0006230-T01-IM5	NA	NA
crc_msk_2017	P-0006261-T01-IM5	NA	NA
crc_msk_2017	P-0006271-T01-IM5	NA	NA
crc_msk_2017	P-0006272-T01-IM5	NA	NA
crc_msk_2017	P-0006275-T01-IM5	NA	NA
crc_msk_2017	P-0006287-T01-IM5	NA	NA
crc_msk_2017	P-0006306-T01-IM5	NA	NA
crc_msk_2017	P-0006316-T01-IM5	NA	NA
crc_msk_2017	P-0006317-T01-IM5	NA	NA
crc_msk_2017	P-0006329-T01-IM5	NA	NA
crc_msk_2017	P-0006345-T01-IM5	NA	NA
crc_msk_2017	P-0006359-T01-IM5	NA	NA
crc_msk_2017	P-0006365-T01-IM5	NA	NA
crc_msk_2017	P-0006390-T01-IM5	NA	NA
crc_msk_2017	P-0006394-T01-IM5	NA	NA
crc_msk_2017	P-0006405-T01-IM5	NA	NA
crc_msk_2017	P-0006434-T01-IM5	NA	NA
crc_msk_2017	P-0006444-T02-IM5	NA	NA
crc_msk_2017	P-0006460-T01-IM5	NA	NA
crc_msk_2017	P-0006468-T01-IM5	NA	NA
crc_msk_2017	P-0006468-T02-IM5	NA	NA
crc_msk_2017	P-0006469-T01-IM5	NA	NA
crc_msk_2017	P-0006512-T01-IM5	NA	NA
crc_msk_2017	P-0006548-T01-IM5	NA	NA
crc_msk_2017	P-0006559-T01-IM5	NA	NA
crc_msk_2017	P-0006564-T01-IM5	NA	NA
crc_msk_2017	P-0006575-T01-IM5	NA	NA
crc_msk_2017	P-0006581-T01-IM5	NA	NA
crc_msk_2017	P-0006587-T01-IM5	NA	NA
crc_msk_2017	P-0006589-T01-IM5	NA	NA
crc_msk_2017	P-0006592-T01-IM5	NA	NA
crc_msk_2017	P-0006608-T01-IM5	NA	NA
crc_msk_2017	P-0006612-T01-IM5	NA	NA
crc_msk_2017	P-0006616-T01-IM5	NA	NA
crc_msk_2017	P-0006636-T01-IM5	NA	NA
crc_msk_2017	P-0006646-T01-IM5	NA	NA
crc_msk_2017	P-0006647-T01-IM5	NA	NA
crc_msk_2017	P-0006649-T01-IM5	NA	NA
crc_msk_2017	P-0006657-T01-IM5	NA	NA
crc_msk_2017	P-0006658-T01-IM5	NA	NA
crc_msk_2017	P-0006659-T01-IM5	NA	NA
crc_msk_2017	P-0006669-T01-IM5	NA	NA
crc_msk_2017	P-0006680-T01-IM5	NA	NA
crc_msk_2017	P-0006681-T01-IM5	NA	NA
crc_msk_2017	P-0006683-T01-IM5	NA	NA
crc_msk_2017	P-0006685-T01-IM5	NA	NA
crc_msk_2017	P-0006686-T01-IM5	NA	NA
crc_msk_2017	P-0006687-T01-IM5	NA	NA
crc_msk_2017	P-0006693-T01-IM5	NA	NA
crc_msk_2017	P-0006701-T01-IM5	NA	NA
crc_msk_2017	P-0006704-T01-IM5	NA	NA
crc_msk_2017	P-0006706-T01-IM5	NA	NA
crc_msk_2017	P-0006707-T01-IM5	NA	NA
crc_msk_2017	P-0006708-T01-IM5	NA	NA
crc_msk_2017	P-0006711-T01-IM5	NA	NA
crc_msk_2017	P-0006715-T01-IM5	NA	NA
crc_msk_2017	P-0006717-T01-IM5	NA	NA
crc_msk_2017	P-0006721-T01-IM5	NA	NA
crc_msk_2017	P-0006726-T01-IM5	NA	NA
crc_msk_2017	P-0006729-T01-IM5	NA	NA
crc_msk_2017	P-0006730-T01-IM5	NA	NA
crc_msk_2017	P-0006735-T01-IM5	NA	NA
crc_msk_2017	P-0006737-T01-IM5	NA	NA
crc_msk_2017	P-0006740-T01-IM5	NA	NA
crc_msk_2017	P-0006743-T01-IM5	NA	NA
crc_msk_2017	P-0006744-T01-IM5	NA	NA
crc_msk_2017	P-0006750-T01-IM5	NA	NA
crc_msk_2017	P-0006753-T01-IM5	NA	NA
crc_msk_2017	P-0006758-T01-IM5	NA	NA
crc_msk_2017	P-0006759-T01-IM5	NA	NA
crc_msk_2017	P-0006761-T01-IM5	NA	NA
crc_msk_2017	P-0006763-T01-IM5	NA	NA
crc_msk_2017	P-0006764-T01-IM5	NA	NA
crc_msk_2017	P-0006766-T01-IM5	NA	NA
crc_msk_2017	P-0006770-T01-IM5	NA	NA
crc_msk_2017	P-0006778-T01-IM5	NA	NA
crc_msk_2017	P-0006794-T01-IM5	NA	NA
crc_msk_2017	P-0006813-T01-IM5	NA	NA
crc_msk_2017	P-0006816-T01-IM5	NA	NA
crc_msk_2017	P-0006819-T01-IM5	NA	NA
crc_msk_2017	P-0006819-T02-IM5	NA	NA
crc_msk_2017	P-0006821-T01-IM5	NA	NA
crc_msk_2017	P-0006822-T01-IM5	NA	NA
crc_msk_2017	P-0006825-T01-IM5	NA	NA
crc_msk_2017	P-0006835-T01-IM5	NA	NA
crc_msk_2017	P-0006853-T01-IM5	NA	NA
crc_msk_2017	P-0006860-T01-IM5	NA	NA
crc_msk_2017	P-0006861-T01-IM5	NA	NA
crc_msk_2017	P-0006863-T01-IM5	NA	NA
crc_msk_2017	P-0006864-T01-IM5	NA	NA
crc_msk_2017	P-0006865-T01-IM5	NA	NA
crc_msk_2017	P-0006867-T01-IM5	NA	NA
crc_msk_2017	P-0006872-T01-IM5	NA	NA
crc_msk_2017	P-0006887-T01-IM5	NA	NA
crc_msk_2017	P-0006888-T01-IM5	NA	NA
crc_msk_2017	P-0006889-T01-IM5	NA	NA
crc_msk_2017	P-0006890-T01-IM5	NA	NA
crc_msk_2017	P-0006906-T01-IM5	NA	NA
crc_msk_2017	P-0006909-T01-IM5	NA	NA
crc_msk_2017	P-0006933-T01-IM5	NA	NA
crc_msk_2017	P-0006936-T01-IM5	NA	NA
crc_msk_2017	P-0006960-T01-IM5	NA	NA
crc_msk_2017	P-0006967-T01-IM5	NA	NA
crc_msk_2017	P-0006968-T01-IM5	NA	NA
crc_msk_2017	P-0006978-T01-IM5	NA	NA
crc_msk_2017	P-0006981-T01-IM5	NA	NA
crc_msk_2017	P-0006983-T01-IM5	NA	NA
crc_msk_2017	P-0006999-T02-IM5	NA	NA
crc_msk_2017	P-0007012-T01-IM5	NA	NA
crc_msk_2017	P-0007035-T01-IM5	NA	NA
crc_msk_2017	P-0007036-T01-IM5	NA	NA
crc_msk_2017	P-0007039-T01-IM5	NA	NA
crc_msk_2017	P-0007055-T01-IM5	NA	NA
crc_msk_2017	P-0007066-T01-IM5	NA	NA
crc_msk_2017	P-0007069-T01-IM5	NA	NA
crc_msk_2017	P-0007070-T01-IM5	NA	NA
crc_msk_2017	P-0007079-T01-IM5	NA	NA
crc_msk_2017	P-0007080-T02-IM5	NA	NA
crc_msk_2017	P-0007081-T02-IM5	NA	NA
crc_msk_2017	P-0007085-T02-IM5	NA	NA
crc_msk_2017	P-0007090-T02-IM5	NA	NA
crc_msk_2017	P-0007092-T01-IM5	NA	NA
crc_msk_2017	P-0007097-T01-IM5	NA	NA
crc_msk_2017	P-0007112-T01-IM5	NA	NA
crc_msk_2017	P-0007115-T01-IM5	NA	NA
crc_msk_2017	P-0007120-T01-IM5	NA	NA
crc_msk_2017	P-0007120-T02-IM5	NA	NA
crc_msk_2017	P-0007126-T01-IM5	NA	NA
crc_msk_2017	P-0007126-T02-IM5	NA	NA
crc_msk_2017	P-0007128-T01-IM5	NA	NA
crc_msk_2017	P-0007132-T01-IM5	NA	NA
crc_msk_2017	P-0007133-T01-IM5	NA	NA
crc_msk_2017	P-0007135-T01-IM5	NA	NA
crc_msk_2017	P-0007136-T01-IM5	NA	NA
crc_msk_2017	P-0007140-T01-IM5	NA	NA
crc_msk_2017	P-0007144-T01-IM5	NA	NA
crc_msk_2017	P-0007147-T01-IM5	NA	NA
crc_msk_2017	P-0007162-T01-IM5	NA	NA
crc_msk_2017	P-0007168-T01-IM5	NA	NA
crc_msk_2017	P-0007169-T01-IM5	NA	NA
crc_msk_2017	P-0007171-T01-IM5	NA	NA
crc_msk_2017	P-0007175-T01-IM5	NA	NA
crc_msk_2017	P-0007177-T01-IM5	NA	NA
crc_msk_2017	P-0007180-T01-IM5	NA	NA
crc_msk_2017	P-0007181-T01-IM5	NA	NA
crc_msk_2017	P-0007185-T01-IM5	NA	NA
crc_msk_2017	P-0007185-T02-IM5	NA	NA
crc_msk_2017	P-0007203-T01-IM5	NA	NA
crc_msk_2017	P-0007207-T01-IM5	NA	NA
crc_msk_2017	P-0007214-T01-IM5	NA	NA
crc_msk_2017	P-0007216-T01-IM5	NA	NA
crc_msk_2017	P-0007218-T01-IM5	NA	NA
crc_msk_2017	P-0007222-T01-IM5	NA	NA
crc_msk_2017	P-0007226-T01-IM5	NA	NA
crc_msk_2017	P-0007272-T01-IM5	NA	NA
crc_msk_2017	P-0007279-T01-IM5	NA	NA
crc_msk_2017	P-0007287-T01-IM5	NA	NA
crc_msk_2017	P-0007294-T01-IM5	NA	NA
crc_msk_2017	P-0007296-T01-IM5	NA	NA
crc_msk_2017	P-0007303-T01-IM5	NA	NA
crc_msk_2017	P-0007305-T01-IM5	NA	NA
crc_msk_2017	P-0007315-T01-IM5	NA	NA
crc_msk_2017	P-0007334-T01-IM5	NA	NA
crc_msk_2017	P-0007342-T01-IM5	NA	NA
crc_msk_2017	P-0007357-T01-IM5	NA	NA
crc_msk_2017	P-0007361-T01-IM5	NA	NA
crc_msk_2017	P-0007365-T01-IM5	NA	NA
crc_msk_2017	P-0007368-T01-IM5	NA	NA
crc_msk_2017	P-0007373-T01-IM5	NA	NA
crc_msk_2017	P-0007377-T02-IM5	NA	NA
crc_msk_2017	P-0007380-T01-IM5	NA	NA
crc_msk_2017	P-0007381-T01-IM5	NA	NA
